sample_id,text
sub-03::stimulus_1642,"The activated emotions are: admiration, aesthetic_appreciation, amusement, anxiety, awe, fear, guilt."
sub-03::stimulus_1643,"The activated emotions are: admiration, adoration, amusement, anxiety, awe, guilt, joy, sympathy."
sub-03::stimulus_1644,"The activated emotions are: admiration, anxiety, fear, guilt, romance, shame."
sub-03::stimulus_1645,The activated emotions are: surprise.
sub-03::stimulus_1646,"The activated emotions are: amusement, confusion, empathic_pain."
sub-03::stimulus_1647,"The activated emotions are: amusement, triumph."
sub-03::stimulus_1648,"The activated emotions are: boredom, confusion."
sub-03::stimulus_1649,"The activated emotions are: amusement, anxiety, fear, guilt, joy, sympathy."
sub-03::stimulus_1650,"The activated emotions are: guilt, interest, joy."
sub-03::stimulus_1651,"The activated emotions are: admiration, aesthetic_appreciation, awe, calmness, envy, surprise."
sub-03::stimulus_1652,"The activated emotions are: admiration, anxiety, awe, fear, romance, sexual_desire, shame."
sub-03::stimulus_1653,"The activated emotions are: amusement, confusion, sympathy."
sub-03::stimulus_1654,"The activated emotions are: anxiety, guilt, interest, romance."
sub-03::stimulus_1655,"The activated emotions are: anxiety, empathic_pain, interest."
sub-03::stimulus_1656,"The activated emotions are: awe, joy, nostalgia."
sub-03::stimulus_1657,"The activated emotions are: anger, anxiety, fear, guilt, interest, satisfaction, sympathy."
sub-03::stimulus_1658,"The activated emotions are: nostalgia, sadness, surprise."
sub-03::stimulus_1659,"The activated emotions are: aesthetic_appreciation, awe, boredom, envy."
sub-03::stimulus_1660,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1661,"The activated emotions are: adoration, amusement, nostalgia."
sub-03::stimulus_1662,"The activated emotions are: aesthetic_appreciation, boredom, joy, pride."
sub-03::stimulus_1663,"The activated emotions are: admiration, anxiety, awe, empathic_pain, envy, guilt, interest, joy."
sub-03::stimulus_1664,"The activated emotions are: aesthetic_appreciation, confusion, envy, joy, sympathy."
sub-03::stimulus_1665,"The activated emotions are: amusement, empathic_pain, sympathy."
sub-03::stimulus_1666,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1667,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1668,"The activated emotions are: aesthetic_appreciation, amusement, envy, joy."
sub-03::stimulus_1669,"The activated emotions are: amusement, anxiety, awe, confusion, fear, guilt, sympathy."
sub-03::stimulus_1670,"The activated emotions are: amusement, disgust, nostalgia."
sub-03::stimulus_1671,"The activated emotions are: amusement, awe, envy, fear, joy, sexual_desire, shame."
sub-03::stimulus_1672,"The activated emotions are: amusement, awkwardness, boredom, confusion, disgust."
sub-03::stimulus_1673,"The activated emotions are: aesthetic_appreciation, amusement, anxiety, awe, guilt, joy, sympathy."
sub-03::stimulus_1674,"The activated emotions are: boredom, entrancement, joy, satisfaction, triumph."
sub-03::stimulus_1675,"The activated emotions are: awkwardness, empathic_pain, surprise, sympathy."
sub-03::stimulus_1676,"The activated emotions are: amusement, fear, joy, sexual_desire, sympathy."
sub-03::stimulus_1677,"The activated emotions are: adoration, amusement, boredom, calmness, nostalgia."
sub-03::stimulus_1678,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, joy."
sub-03::stimulus_1679,"The activated emotions are: anxiety, awe, guilt, romance."
sub-03::stimulus_1680,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy."
sub-03::stimulus_1681,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, envy, fear, joy, sexual_desire, sympathy."
sub-03::stimulus_1682,"The activated emotions are: admiration, amusement, fear, joy, relief, sexual_desire, sympathy, shame."
sub-03::stimulus_1683,"The activated emotions are: admiration, adoration, amusement, nostalgia."
sub-03::stimulus_1684,"The activated emotions are: empathic_pain, fear, joy, surprise."
sub-03::stimulus_1685,"The activated emotions are: awkwardness, empathic_pain, interest."
sub-03::stimulus_1686,"The activated emotions are: aesthetic_appreciation, amusement, awe, confusion, envy, joy, sympathy."
sub-03::stimulus_1687,"The activated emotions are: amusement, boredom, joy, sexual_desire."
sub-03::stimulus_1688,"The activated emotions are: aesthetic_appreciation, anxiety, awe, calmness, guilt, joy."
sub-03::stimulus_1689,"The activated emotions are: admiration, aesthetic_appreciation, amusement, awe, envy, joy, nostalgia, sexual_desire."
sub-03::stimulus_1690,"The activated emotions are: admiration, amusement, fear, guilt, joy, romance, sympathy."
sub-03::stimulus_1691,"The activated emotions are: anger, anxiety, contempt, empathic_pain, guilt, interest, satisfaction, triumph."
sub-03::stimulus_1692,"The activated emotions are: admiration, adoration, calmness, nostalgia, relief."
sub-03::stimulus_1693,"The activated emotions are: admiration, awe, calmness, envy, joy, nostalgia, pride, relief, sexual_desire, shame."
sub-03::stimulus_1694,"The activated emotions are: aesthetic_appreciation, confusion, envy, joy."
sub-03::stimulus_1695,"The activated emotions are: awkwardness, confusion, empathic_pain, guilt, joy, satisfaction."
sub-03::stimulus_1696,"The activated emotions are: admiration, adoration, amusement, envy, joy, nostalgia, sympathy."
sub-03::stimulus_1697,"The activated emotions are: amusement, awkwardness, confusion, nostalgia, sympathy."
sub-03::stimulus_1698,"The activated emotions are: admiration, amusement, awe, awkwardness, envy, joy, sexual_desire, sympathy."
sub-03::stimulus_1699,"The activated emotions are: adoration, amusement, joy, nostalgia."
sub-03::stimulus_1700,"The activated emotions are: admiration, boredom, confusion, empathic_pain, envy, joy."
sub-03::stimulus_1701,"The activated emotions are: anxiety, awkwardness, confusion, entrancement, guilt, interest, satisfaction, sympathy, triumph."
sub-03::stimulus_1702,"The activated emotions are: admiration, amusement, anxiety, awe, fear, guilt, joy, nostalgia, sympathy, shame."
sub-03::stimulus_1703,"The activated emotions are: anger, contempt, disgust, empathic_pain, entrancement, guilt, interest, satisfaction, sympathy, triumph."
sub-03::stimulus_1704,"The activated emotions are: amusement, anger, confusion, empathic_pain, satisfaction, sexual_desire."
sub-03::stimulus_1705,"The activated emotions are: awkwardness, empathic_pain, guilt, interest, satisfaction."
sub-03::stimulus_1706,"The activated emotions are: anxiety, awkwardness, empathic_pain, entrancement, guilt, interest."
sub-03::stimulus_1707,"The activated emotions are: amusement, anxiety, awe, fear, joy, romance, sympathy, shame."
sub-03::stimulus_1708,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, joy, sexual_desire."
sub-03::stimulus_1709,"The activated emotions are: amusement, anxiety, awkwardness, confusion, guilt, joy, sympathy."
sub-03::stimulus_1710,"The activated emotions are: amusement, awkwardness, fear, joy, nostalgia, relief."
sub-03::stimulus_1711,"The activated emotions are: aesthetic_appreciation, awe, craving, joy, nostalgia, sexual_desire."
sub-03::stimulus_1712,"The activated emotions are: admiration, adoration, awe, fear, nostalgia, sympathy."
sub-03::stimulus_1713,"The activated emotions are: amusement, boredom, joy, nostalgia, pride."
sub-03::stimulus_1714,"The activated emotions are: aesthetic_appreciation, anxiety, awe, fear, guilt, interest, joy."
sub-03::stimulus_1715,"The activated emotions are: admiration, aesthetic_appreciation, awe, calmness, joy, nostalgia."
sub-03::stimulus_1716,"The activated emotions are: awe, calmness, nostalgia, pride, romance, sadness."
sub-03::stimulus_1717,"The activated emotions are: admiration, amusement, awe, boredom, fear, joy, sexual_desire, shame."
sub-03::stimulus_1718,"The activated emotions are: admiration, amusement, awe, fear, joy, sexual_desire, shame."
sub-03::stimulus_1719,"The activated emotions are: amusement, boredom, nostalgia, pride."
sub-03::stimulus_1720,"The activated emotions are: amusement, anxiety, confusion, disgust, guilt, romance, sympathy, shame."
sub-03::stimulus_1721,"The activated emotions are: amusement, awe, nostalgia, sexual_desire, shame."
sub-03::stimulus_1722,"The activated emotions are: aesthetic_appreciation, awe, boredom, confusion, envy, joy, pride."
sub-03::stimulus_1723,"The activated emotions are: amusement, awe, fear, joy, nostalgia, sympathy."
sub-03::stimulus_1724,"The activated emotions are: adoration, amusement, empathic_pain, triumph."
sub-03::stimulus_1725,"The activated emotions are: amusement, anger, confusion, interest, joy, satisfaction, sympathy."
sub-03::stimulus_1726,"The activated emotions are: entrancement, guilt, interest, romance, sympathy, triumph."
sub-03::stimulus_1727,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-03::stimulus_1728,"The activated emotions are: awkwardness, empathic_pain, joy, surprise."
sub-03::stimulus_1729,"The activated emotions are: amusement, awkwardness, boredom, confusion, nostalgia."
sub-03::stimulus_1730,"The activated emotions are: admiration, anxiety, awe, entrancement, joy, nostalgia, triumph."
sub-03::stimulus_1731,"The activated emotions are: adoration, amusement, boredom, confusion, nostalgia, pride."
sub-03::stimulus_1732,"The activated emotions are: aesthetic_appreciation, anxiety, awe, envy, guilt, interest, joy."
sub-03::stimulus_1733,"The activated emotions are: adoration, boredom, nostalgia, sadness, surprise."
sub-03::stimulus_1734,"The activated emotions are: aesthetic_appreciation, awe, boredom, confusion, envy."
sub-03::stimulus_1735,"The activated emotions are: admiration, aesthetic_appreciation, amusement, envy, joy, pride."
sub-03::stimulus_1736,"The activated emotions are: amusement, anxiety, boredom, guilt, interest, nostalgia, romance, sympathy."
sub-03::stimulus_1737,"The activated emotions are: amusement, anxiety, envy, fear, guilt, sympathy."
sub-03::stimulus_1738,"The activated emotions are: admiration, amusement, awe, envy, joy, sexual_desire, sympathy, shame."
sub-03::stimulus_1739,"The activated emotions are: anxiety, awe, entrancement, guilt, interest, romance, sympathy."
sub-03::stimulus_1740,"The activated emotions are: craving, joy, sexual_desire."
sub-03::stimulus_1741,"The activated emotions are: amusement, fear, nostalgia, sexual_desire, sympathy."
sub-03::stimulus_1742,"The activated emotions are: amusement, anger, anxiety, disgust, guilt, interest, sympathy."
sub-03::stimulus_1743,"The activated emotions are: aesthetic_appreciation, amusement, awe, confusion, envy, joy."
sub-03::stimulus_1744,"The activated emotions are: amusement, anxiety, disgust, empathic_pain, entrancement, guilt, interest, sympathy."
sub-03::stimulus_1745,"The activated emotions are: admiration, adoration, amusement, awe, nostalgia."
sub-03::stimulus_1746,"The activated emotions are: amusement, nostalgia, sexual_desire, sympathy."
sub-03::stimulus_1747,"The activated emotions are: aesthetic_appreciation, envy, joy, nostalgia, sexual_desire."
sub-03::stimulus_1748,"The activated emotions are: adoration, awe, nostalgia."
sub-03::stimulus_1749,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1750,"The activated emotions are: amusement, awkwardness, boredom, nostalgia."
sub-03::stimulus_1751,"The activated emotions are: aesthetic_appreciation, amusement, awe, envy, joy, sympathy."
sub-03::stimulus_1752,"The activated emotions are: amusement, empathic_pain, entrancement, interest, satisfaction, sympathy, triumph."
sub-03::stimulus_1753,"The activated emotions are: adoration, amusement, nostalgia."
sub-03::stimulus_1754,"The activated emotions are: amusement, nostalgia, pride, shame."
sub-03::stimulus_1755,"The activated emotions are: anxiety, disgust, entrancement, guilt, interest, satisfaction, sympathy."
sub-03::stimulus_1756,"The activated emotions are: aesthetic_appreciation, envy, sadness, surprise."
sub-03::stimulus_1757,"The activated emotions are: confusion, empathic_pain, interest."
sub-03::stimulus_1758,"The activated emotions are: amusement, nostalgia, sympathy."
sub-03::stimulus_1759,"The activated emotions are: anxiety, entrancement, guilt, interest, joy, satisfaction, sympathy."
sub-03::stimulus_1760,"The activated emotions are: admiration, aesthetic_appreciation, calmness, envy, surprise."
sub-03::stimulus_1761,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1762,"The activated emotions are: admiration, amusement, nostalgia, sexual_desire, triumph."
sub-03::stimulus_1763,"The activated emotions are: amusement, boredom, nostalgia, relief."
sub-03::stimulus_1764,"The activated emotions are: aesthetic_appreciation, anxiety, fear, guilt, interest, romance."
sub-03::stimulus_1765,"The activated emotions are: empathic_pain, interest, satisfaction, sympathy, triumph."
sub-03::stimulus_1766,"The activated emotions are: aesthetic_appreciation, boredom, confusion, empathic_pain, interest, joy, satisfaction."
sub-03::stimulus_1767,"The activated emotions are: anxiety, guilt, interest."
sub-03::stimulus_1768,"The activated emotions are: entrancement, satisfaction, sympathy, triumph."
sub-03::stimulus_1769,"The activated emotions are: sadness, surprise."
sub-03::stimulus_1770,"The activated emotions are: amusement, nostalgia, sympathy, triumph."
sub-03::stimulus_1771,"The activated emotions are: awkwardness, confusion, empathic_pain, guilt, joy."
sub-03::stimulus_1772,"The activated emotions are: boredom, joy, surprise."
sub-03::stimulus_1773,"The activated emotions are: adoration, amusement, confusion, joy, nostalgia."
sub-03::stimulus_1774,"The activated emotions are: anger, anxiety, empathic_pain, guilt, interest."
sub-03::stimulus_1775,"The activated emotions are: aesthetic_appreciation, amusement, awe, joy, sexual_desire."
sub-03::stimulus_1776,"The activated emotions are: anger, anxiety, empathic_pain, entrancement, interest, satisfaction, triumph."
sub-03::stimulus_1777,"The activated emotions are: amusement, anxiety, fear, guilt, sexual_desire, sympathy."
sub-03::stimulus_1778,"The activated emotions are: aesthetic_appreciation, awe, joy."
sub-03::stimulus_1779,"The activated emotions are: anxiety, guilt."
sub-03::stimulus_1780,"The activated emotions are: anxiety, guilt, interest, joy, sympathy."
sub-03::stimulus_1781,"The activated emotions are: awe, fear, pride."
sub-03::stimulus_1782,"The activated emotions are: sadness, surprise."
sub-03::stimulus_1783,"The activated emotions are: admiration, adoration, fear, nostalgia, sympathy, triumph."
sub-03::stimulus_1784,"The activated emotions are: boredom, confusion, pride."
sub-03::stimulus_1785,"The activated emotions are: amusement, awkwardness, confusion, empathic_pain, pride."
sub-03::stimulus_1786,"The activated emotions are: confusion, entrancement, interest, satisfaction, triumph."
sub-03::stimulus_1787,"The activated emotions are: amusement, romance, sexual_desire, sympathy."
sub-03::stimulus_1788,"The activated emotions are: amusement, entrancement."
sub-03::stimulus_1789,"The activated emotions are: admiration, aesthetic_appreciation, awe, calmness, joy, nostalgia, pride."
sub-03::stimulus_1790,"The activated emotions are: confusion, empathic_pain, interest."
sub-03::stimulus_1791,"The activated emotions are: aesthetic_appreciation, boredom, excitement, joy, surprise."
sub-03::stimulus_1792,"The activated emotions are: anxiety, empathic_pain, entrancement, guilt, interest."
sub-03::stimulus_1793,"The activated emotions are: confusion, empathic_pain, satisfaction, sympathy, triumph."
sub-03::stimulus_1794,"The activated emotions are: aesthetic_appreciation, boredom, envy, joy."
sub-03::stimulus_1795,"The activated emotions are: anxiety, awe, guilt, interest, romance, sympathy."
sub-03::stimulus_1796,"The activated emotions are: aesthetic_appreciation, confusion, envy, joy."
sub-03::stimulus_1797,"The activated emotions are: aesthetic_appreciation, awkwardness, boredom, empathic_pain, surprise."
sub-03::stimulus_1798,"The activated emotions are: amusement, boredom, sexual_desire, sympathy."
sub-03::stimulus_1799,"The activated emotions are: amusement, awe, boredom, confusion, fear, guilt."
sub-03::stimulus_1800,"The activated emotions are: amusement, boredom, confusion, sympathy."
sub-03::stimulus_1801,"The activated emotions are: amusement, sympathy."
sub-03::stimulus_1802,"The activated emotions are: amusement, awe, joy."
sub-03::stimulus_1803,"The activated emotions are: adoration, amusement, awe, calmness, envy, sexual_desire."
sub-03::stimulus_1804,"The activated emotions are: amusement, awe, disgust."
sub-03::stimulus_1805,"The activated emotions are: amusement, envy, nostalgia, pride."
sub-03::stimulus_1806,"The activated emotions are: amusement, awe, calmness, nostalgia, sexual_desire."
sub-03::stimulus_1807,"The activated emotions are: joy, sadness, surprise."
sub-03::stimulus_1808,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1809,"The activated emotions are: aesthetic_appreciation, amusement, anxiety, awe, confusion, fear, guilt."
sub-03::stimulus_1810,"The activated emotions are: adoration, amusement, awe, nostalgia, sexual_desire."
sub-03::stimulus_1811,"The activated emotions are: amusement, confusion, joy, sympathy."
sub-03::stimulus_1812,"The activated emotions are: amusement, pride, sexual_desire, sympathy, shame."
sub-03::stimulus_1813,"The activated emotions are: empathic_pain, interest."
sub-03::stimulus_1814,"The activated emotions are: aesthetic_appreciation, craving, joy."
sub-03::stimulus_1815,"The activated emotions are: boredom, sadness, surprise."
sub-03::stimulus_1816,"The activated emotions are: amusement, entrancement, interest, sympathy, triumph."
sub-03::stimulus_1817,"The activated emotions are: admiration, amusement, pride."
sub-03::stimulus_1818,"The activated emotions are: adoration, amusement, awe, triumph."
sub-03::stimulus_1819,"The activated emotions are: anxiety, guilt, interest, satisfaction, sympathy, triumph."
sub-03::stimulus_1820,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1821,"The activated emotions are: amusement, confusion, joy, sympathy."
sub-03::stimulus_1822,"The activated emotions are: anxiety, confusion, guilt, interest."
sub-03::stimulus_1823,"The activated emotions are: aesthetic_appreciation, awe, confusion, envy, joy."
sub-03::stimulus_1824,"The activated emotions are: amusement, fear, nostalgia."
sub-03::stimulus_1825,"The activated emotions are: adoration, awe, calmness, envy, nostalgia."
sub-03::stimulus_1826,"The activated emotions are: aesthetic_appreciation, craving, joy."
sub-03::stimulus_1827,"The activated emotions are: aesthetic_appreciation, anxiety, awe, boredom, guilt, joy."
sub-03::stimulus_1828,"The activated emotions are: anxiety, empathic_pain, guilt, interest, joy."
sub-03::stimulus_1829,"The activated emotions are: joy, sadness, surprise."
sub-03::stimulus_1830,"The activated emotions are: anxiety, empathic_pain, guilt, interest, sympathy, triumph."
sub-03::stimulus_1831,"The activated emotions are: amusement, confusion, satisfaction."
sub-03::stimulus_1832,"The activated emotions are: anxiety, awkwardness, confusion, guilt, satisfaction, triumph."
sub-03::stimulus_1833,"The activated emotions are: boredom, envy, joy."
sub-03::stimulus_1834,"The activated emotions are: awe, envy, joy."
sub-03::stimulus_1835,"The activated emotions are: aesthetic_appreciation, boredom, calmness."
sub-03::stimulus_1836,"The activated emotions are: aesthetic_appreciation, awe, calmness, envy, joy."
sub-03::stimulus_1837,"The activated emotions are: anxiety, awe, guilt, joy, sympathy."
sub-03::stimulus_1838,"The activated emotions are: amusement, anxiety, fear, guilt, joy, sympathy."
sub-03::stimulus_1839,"The activated emotions are: adoration, amusement, awe, fear, nostalgia."
sub-03::stimulus_1840,"The activated emotions are: amusement, boredom, pride."
sub-03::stimulus_1841,"The activated emotions are: joy, pride."
sub-03::stimulus_1842,"The activated emotions are: amusement, sympathy."
sub-03::stimulus_1843,"The activated emotions are: anxiety, confusion, guilt, interest, satisfaction, sympathy."
sub-03::stimulus_1844,"The activated emotions are: anger, confusion, disgust, empathic_pain, satisfaction."
sub-03::stimulus_1845,"The activated emotions are: admiration, amusement, anxiety, guilt, joy, nostalgia, romance, sympathy."
sub-03::stimulus_1846,"The activated emotions are: admiration, aesthetic_appreciation, amusement, boredom, envy, joy."
sub-03::stimulus_1847,"The activated emotions are: anxiety, fear, guilt."
sub-03::stimulus_1848,"The activated emotions are: envy, joy."
sub-03::stimulus_1849,"The activated emotions are: empathic_pain, surprise, sympathy."
sub-03::stimulus_1850,"The activated emotions are: admiration, adoration, amusement, awe, excitement, nostalgia."
sub-03::stimulus_1851,"The activated emotions are: admiration, adoration, amusement, awe, nostalgia."
sub-03::stimulus_1852,"The activated emotions are: craving, fear."
sub-03::stimulus_1853,"The activated emotions are: awkwardness, empathic_pain, surprise."
sub-03::stimulus_1854,"The activated emotions are: craving, envy, joy."
sub-03::stimulus_1855,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1856,"The activated emotions are: amusement, awe, nostalgia, satisfaction."
sub-03::stimulus_1857,"The activated emotions are: confusion, envy, joy."
sub-03::stimulus_1858,"The activated emotions are: admiration, anxiety, awe, entrancement, guilt, interest, relief, romance, triumph."
sub-03::stimulus_1859,"The activated emotions are: amusement, awkwardness, nostalgia."
sub-03::stimulus_1860,"The activated emotions are: calmness, confusion, envy, joy, surprise."
sub-03::stimulus_1861,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1862,"The activated emotions are: amusement, awkwardness, boredom, satisfaction."
sub-03::stimulus_1863,"The activated emotions are: adoration, amusement, nostalgia."
sub-03::stimulus_1864,"The activated emotions are: awe, awkwardness, confusion, empathic_pain, sympathy."
sub-03::stimulus_1865,"The activated emotions are: amusement, awkwardness, confusion, nostalgia, sympathy."
sub-03::stimulus_1866,"The activated emotions are: amusement, joy, romance."
sub-03::stimulus_1867,"The activated emotions are: aesthetic_appreciation, envy, joy, sexual_desire."
sub-03::stimulus_1868,"The activated emotions are: boredom, confusion, empathic_pain, guilt, interest, sympathy."
sub-03::stimulus_1869,"The activated emotions are: amusement, awe, nostalgia, romance."
sub-03::stimulus_1870,"The activated emotions are: anxiety, fear, guilt, interest, sympathy."
sub-03::stimulus_1871,"The activated emotions are: amusement, confusion, empathic_pain, entrancement, sympathy."
sub-03::stimulus_1872,"The activated emotions are: aesthetic_appreciation, awe, envy, joy, sympathy."
sub-03::stimulus_1873,"The activated emotions are: anxiety, awe, entrancement, guilt, romance, sympathy, triumph."
sub-03::stimulus_1874,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1875,"The activated emotions are: admiration, awe, awkwardness, empathic_pain, nostalgia."
sub-03::stimulus_1876,"The activated emotions are: admiration, aesthetic_appreciation, awe, boredom, calmness, joy, sexual_desire."
sub-03::stimulus_1877,"The activated emotions are: aesthetic_appreciation, boredom, envy, joy."
sub-03::stimulus_1878,"The activated emotions are: anxiety, fear, guilt, interest, romance, sympathy."
sub-03::stimulus_1879,"The activated emotions are: admiration, amusement, awe, fear, joy, sexual_desire, sympathy."
sub-03::stimulus_1880,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1881,"The activated emotions are: anger, empathic_pain, pride."
sub-03::stimulus_1882,"The activated emotions are: amusement, awe, nostalgia."
sub-03::stimulus_1883,"The activated emotions are: aesthetic_appreciation, awe, fear, interest, joy, satisfaction."
sub-03::stimulus_1884,"The activated emotions are: amusement, fear, nostalgia, pride."
sub-03::stimulus_1885,"The activated emotions are: anger, confusion, empathic_pain, guilt, interest."
sub-03::stimulus_1886,"The activated emotions are: admiration, excitement, joy, pride."
sub-03::stimulus_1887,"The activated emotions are: aesthetic_appreciation, awe, guilt, interest."
sub-03::stimulus_1888,"The activated emotions are: amusement, boredom, confusion, fear."
sub-03::stimulus_1889,"The activated emotions are: aesthetic_appreciation, joy, surprise."
sub-03::stimulus_1890,"The activated emotions are: amusement, anger, joy."
sub-03::stimulus_1891,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-03::stimulus_1892,"The activated emotions are: aesthetic_appreciation, calmness, envy, joy, sexual_desire."
sub-03::stimulus_1893,"The activated emotions are: adoration, amusement, awe, nostalgia, sexual_desire."
sub-03::stimulus_1894,"The activated emotions are: joy, surprise."
sub-03::stimulus_1895,"The activated emotions are: awkwardness, joy, surprise."
sub-03::stimulus_1896,"The activated emotions are: amusement, entrancement, pride."
sub-03::stimulus_1897,"The activated emotions are: aesthetic_appreciation, amusement, boredom, calmness, joy."
sub-03::stimulus_1898,"The activated emotions are: amusement, awkwardness, boredom, confusion."
sub-03::stimulus_1899,"The activated emotions are: amusement, anxiety, guilt, sympathy."
sub-03::stimulus_1900,"The activated emotions are: adoration, amusement, nostalgia, sexual_desire."
sub-03::stimulus_1901,"The activated emotions are: anger, empathic_pain, interest."
sub-03::stimulus_1902,"The activated emotions are: adoration, amusement, awe, nostalgia, sexual_desire."
sub-03::stimulus_1903,"The activated emotions are: awkwardness, empathic_pain, surprise."
sub-03::stimulus_1904,"The activated emotions are: adoration, amusement, awe, joy, nostalgia, sympathy."
sub-03::stimulus_1905,"The activated emotions are: amusement, awkwardness, guilt, interest, nostalgia."
sub-03::stimulus_1906,"The activated emotions are: anxiety, guilt, interest, romance, satisfaction, sympathy."
sub-03::stimulus_1907,The activated emotions are: empathic_pain.
sub-03::stimulus_1908,"The activated emotions are: amusement, awkwardness, boredom, confusion, sympathy."
sub-03::stimulus_1909,"The activated emotions are: sadness, surprise."
sub-03::stimulus_1910,"The activated emotions are: aesthetic_appreciation, awe, confusion, envy."
sub-03::stimulus_1911,"The activated emotions are: admiration, adoration, nostalgia, sadness."
sub-03::stimulus_1912,"The activated emotions are: adoration, amusement, awe, envy, fear, joy, nostalgia, sympathy."
sub-03::stimulus_1913,"The activated emotions are: sadness, surprise."
sub-03::stimulus_1914,"The activated emotions are: admiration, amusement, anxiety, awe, guilt, interest, joy, sympathy, shame."
sub-03::stimulus_1915,"The activated emotions are: aesthetic_appreciation, awe, joy."
sub-03::stimulus_1916,"The activated emotions are: confusion, empathic_pain, guilt, interest."
sub-03::stimulus_1917,"The activated emotions are: sadness, surprise."
sub-03::stimulus_1918,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-03::stimulus_1919,"The activated emotions are: admiration, awe, empathic_pain, joy, sympathy."
sub-03::stimulus_1920,"The activated emotions are: aesthetic_appreciation, confusion, empathic_pain, envy, joy."
sub-03::stimulus_1921,"The activated emotions are: aesthetic_appreciation, awe, fear, joy, sympathy."
sub-03::stimulus_1922,"The activated emotions are: anger, contempt, disgust, empathic_pain, entrancement, guilt, interest, satisfaction, triumph."
sub-03::stimulus_1923,"The activated emotions are: amusement, anger, anxiety, confusion, contempt, disgust, empathic_pain, guilt."
sub-03::stimulus_1924,"The activated emotions are: admiration, adoration, amusement, awe, nostalgia, sexual_desire, sympathy."
sub-03::stimulus_1925,"The activated emotions are: aesthetic_appreciation, envy, sadness, sexual_desire, surprise."
sub-03::stimulus_1926,"The activated emotions are: anxiety, guilt, interest, romance, sympathy."
sub-03::stimulus_1927,"The activated emotions are: awkwardness, confusion, empathic_pain, surprise, sympathy."
sub-03::stimulus_1928,"The activated emotions are: awkwardness, boredom, empathic_pain, sadness, surprise."
sub-03::stimulus_1929,"The activated emotions are: adoration, amusement, awe, sympathy, triumph."
sub-03::stimulus_1930,"The activated emotions are: adoration, amusement, awe, nostalgia, sympathy."
sub-03::stimulus_1931,"The activated emotions are: anxiety, guilt, interest, joy."
sub-03::stimulus_1932,"The activated emotions are: awe, confusion, joy, sexual_desire, sympathy."
sub-03::stimulus_1933,"The activated emotions are: confusion, empathic_pain, guilt, interest, satisfaction, triumph."
sub-03::stimulus_1934,"The activated emotions are: anxiety, awkwardness, confusion, empathic_pain, entrancement, interest, sympathy."
sub-03::stimulus_1935,"The activated emotions are: adoration, amusement, awe, nostalgia."
sub-03::stimulus_1936,"The activated emotions are: aesthetic_appreciation, craving, joy, sexual_desire."
sub-03::stimulus_1937,"The activated emotions are: admiration, amusement, awe, fear, joy, sexual_desire, sympathy, shame."
sub-03::stimulus_1938,"The activated emotions are: nostalgia, sadness."
sub-03::stimulus_1939,"The activated emotions are: amusement, awkwardness, boredom, empathic_pain, sadness, surprise."
sub-03::stimulus_1940,"The activated emotions are: awkwardness, confusion, empathic_pain, interest."
sub-03::stimulus_1941,"The activated emotions are: admiration, amusement, anxiety, guilt, joy, nostalgia, sexual_desire, sympathy."
sub-03::stimulus_1942,"The activated emotions are: aesthetic_appreciation, craving, envy, joy, sexual_desire."
sub-03::stimulus_1943,"The activated emotions are: aesthetic_appreciation, amusement, confusion, guilt, interest."
sub-03::stimulus_1944,"The activated emotions are: adoration, amusement, awe, satisfaction, triumph."
sub-03::stimulus_1945,"The activated emotions are: aesthetic_appreciation, amusement, joy."
sub-03::stimulus_1946,"The activated emotions are: aesthetic_appreciation, amusement, joy."
sub-03::stimulus_1947,"The activated emotions are: amusement, anxiety, awkwardness, confusion, sympathy."
sub-03::stimulus_1948,"The activated emotions are: admiration, adoration, amusement, awe, joy, sexual_desire, sympathy."
sub-03::stimulus_1949,"The activated emotions are: boredom, confusion, craving, joy."
sub-03::stimulus_1950,"The activated emotions are: calmness, confusion, craving, joy."
sub-03::stimulus_1951,"The activated emotions are: admiration, awe, empathic_pain, nostalgia, sympathy."
sub-03::stimulus_1952,"The activated emotions are: aesthetic_appreciation, boredom, calmness."
