sample_id,text
sub-02::stimulus_2137,The dominant emotional response is amusement.
sub-02::stimulus_2138,The dominant emotional response is nostalgia.
sub-02::stimulus_2139,The dominant emotional response is empathic_pain.
sub-02::stimulus_2140,The dominant emotional response is envy.
sub-02::stimulus_2141,The dominant emotional response is empathic_pain.
sub-02::stimulus_2142,The dominant emotional response is empathic_pain.
sub-02::stimulus_2143,The dominant emotional response is craving.
sub-02::stimulus_2144,The dominant emotional response is satisfaction.
sub-02::stimulus_2145,The dominant emotional response is awe.
sub-02::stimulus_2146,The dominant emotional response is amusement.
sub-02::stimulus_2147,The dominant emotional response is empathic_pain.
sub-02::stimulus_2148,The dominant emotional response is satisfaction.
sub-02::stimulus_2149,The dominant emotional response is craving.
sub-02::stimulus_2150,The dominant emotional response is craving.
sub-02::stimulus_2151,The dominant emotional response is empathic_pain.
sub-02::stimulus_2152,The dominant emotional response is empathic_pain.
sub-02::stimulus_2153,The dominant emotional response is confusion.
sub-02::stimulus_2154,The dominant emotional response is sympathy.
sub-02::stimulus_2155,The dominant emotional response is empathic_pain.
sub-02::stimulus_2156,The dominant emotional response is sympathy.
sub-02::stimulus_2157,The dominant emotional response is empathic_pain.
sub-02::stimulus_2158,The dominant emotional response is amusement.
sub-02::stimulus_2159,The dominant emotional response is entrancement.
sub-02::stimulus_2160,The dominant emotional response is confusion.
sub-02::stimulus_2161,The dominant emotional response is guilt.
sub-02::stimulus_2162,The dominant emotional response is guilt.
sub-02::stimulus_2163,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_2164,The dominant emotional response is sympathy.
sub-02::stimulus_2165,The dominant emotional response is sympathy.
sub-02::stimulus_2166,The dominant emotional response is amusement.
sub-02::stimulus_2167,The dominant emotional response is surprise.
sub-02::stimulus_2168,The dominant emotional response is guilt.
sub-02::stimulus_2169,The dominant emotional response is empathic_pain.
sub-02::stimulus_2170,The dominant emotional response is surprise.
sub-02::stimulus_2171,The dominant emotional response is amusement.
sub-02::stimulus_2172,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_2173,The dominant emotional response is amusement.
sub-02::stimulus_2174,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_2175,The dominant emotional response is amusement.
sub-02::stimulus_2176,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_2177,The dominant emotional response is empathic_pain.
sub-02::stimulus_2178,The dominant emotional response is confusion.
sub-02::stimulus_2179,The dominant emotional response is amusement.
sub-02::stimulus_2180,The dominant emotional response is surprise.
sub-02::stimulus_2181,The dominant emotional response is aesthetic_appreciation.
sub-02::stimulus_2182,The dominant emotional response is amusement.
sub-02::stimulus_2183,The dominant emotional response is satisfaction.
sub-02::stimulus_2184,The dominant emotional response is amusement.
sub-02::stimulus_2185,The dominant emotional response is awe.
sub-03::stimulus_1,The dominant emotional response is joy.
sub-03::stimulus_2,The dominant emotional response is pride.
sub-03::stimulus_3,The dominant emotional response is amusement.
sub-03::stimulus_4,The dominant emotional response is amusement.
sub-03::stimulus_5,The dominant emotional response is confusion.
sub-03::stimulus_6,The dominant emotional response is pride.
sub-03::stimulus_7,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_8,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_9,The dominant emotional response is satisfaction.
sub-03::stimulus_10,The dominant emotional response is surprise.
sub-03::stimulus_11,The dominant emotional response is amusement.
sub-03::stimulus_12,The dominant emotional response is amusement.
sub-03::stimulus_13,The dominant emotional response is amusement.
sub-03::stimulus_14,The dominant emotional response is triumph.
sub-03::stimulus_15,The dominant emotional response is guilt.
sub-03::stimulus_16,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_17,The dominant emotional response is confusion.
sub-03::stimulus_18,The dominant emotional response is surprise.
sub-03::stimulus_19,The dominant emotional response is craving.
sub-03::stimulus_20,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_21,The dominant emotional response is empathic_pain.
sub-03::stimulus_22,The dominant emotional response is shame.
sub-03::stimulus_23,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_24,The dominant emotional response is confusion.
sub-03::stimulus_25,The dominant emotional response is guilt.
sub-03::stimulus_26,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_27,The dominant emotional response is amusement.
sub-03::stimulus_28,The dominant emotional response is empathic_pain.
sub-03::stimulus_29,The dominant emotional response is awe.
sub-03::stimulus_30,The dominant emotional response is empathic_pain.
sub-03::stimulus_31,The dominant emotional response is anxiety.
sub-03::stimulus_32,The dominant emotional response is amusement.
sub-03::stimulus_33,The dominant emotional response is joy.
sub-03::stimulus_34,The dominant emotional response is joy.
sub-03::stimulus_35,The dominant emotional response is adoration.
sub-03::stimulus_36,The dominant emotional response is sadness.
sub-03::stimulus_37,The dominant emotional response is amusement.
sub-03::stimulus_38,The dominant emotional response is amusement.
sub-03::stimulus_39,The dominant emotional response is awe.
sub-03::stimulus_40,The dominant emotional response is amusement.
sub-03::stimulus_41,The dominant emotional response is awe.
sub-03::stimulus_42,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_43,The dominant emotional response is nostalgia.
sub-03::stimulus_44,The dominant emotional response is sadness.
sub-03::stimulus_45,The dominant emotional response is anxiety.
sub-03::stimulus_46,The dominant emotional response is anxiety.
sub-03::stimulus_47,The dominant emotional response is amusement.
sub-03::stimulus_48,The dominant emotional response is empathic_pain.
sub-03::stimulus_49,The dominant emotional response is pride.
sub-03::stimulus_50,The dominant emotional response is amusement.
sub-03::stimulus_51,The dominant emotional response is satisfaction.
sub-03::stimulus_52,The dominant emotional response is awkwardness.
sub-03::stimulus_53,The dominant emotional response is empathic_pain.
sub-03::stimulus_54,The dominant emotional response is anger.
sub-03::stimulus_55,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_56,The dominant emotional response is amusement.
sub-03::stimulus_57,The dominant emotional response is surprise.
sub-03::stimulus_58,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_59,The dominant emotional response is satisfaction.
sub-03::stimulus_60,The dominant emotional response is awe.
sub-03::stimulus_61,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_62,The dominant emotional response is interest.
sub-03::stimulus_63,The dominant emotional response is joy.
sub-03::stimulus_64,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_65,The dominant emotional response is guilt.
sub-03::stimulus_66,The dominant emotional response is amusement.
sub-03::stimulus_67,The dominant emotional response is satisfaction.
sub-03::stimulus_68,The dominant emotional response is guilt.
sub-03::stimulus_69,The dominant emotional response is amusement.
sub-03::stimulus_70,The dominant emotional response is amusement.
sub-03::stimulus_71,The dominant emotional response is amusement.
sub-03::stimulus_72,The dominant emotional response is amusement.
sub-03::stimulus_73,The dominant emotional response is empathic_pain.
sub-03::stimulus_74,The dominant emotional response is amusement.
sub-03::stimulus_75,The dominant emotional response is sadness.
sub-03::stimulus_76,The dominant emotional response is joy.
sub-03::stimulus_77,The dominant emotional response is joy.
sub-03::stimulus_78,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_79,The dominant emotional response is empathic_pain.
sub-03::stimulus_80,The dominant emotional response is amusement.
sub-03::stimulus_81,The dominant emotional response is empathic_pain.
sub-03::stimulus_82,The dominant emotional response is amusement.
sub-03::stimulus_83,The dominant emotional response is amusement.
sub-03::stimulus_84,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_85,The dominant emotional response is joy.
sub-03::stimulus_86,The dominant emotional response is amusement.
sub-03::stimulus_87,The dominant emotional response is amusement.
sub-03::stimulus_88,The dominant emotional response is amusement.
sub-03::stimulus_89,The dominant emotional response is entrancement.
sub-03::stimulus_90,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_91,The dominant emotional response is amusement.
sub-03::stimulus_92,The dominant emotional response is envy.
sub-03::stimulus_93,The dominant emotional response is sympathy.
sub-03::stimulus_94,The dominant emotional response is amusement.
sub-03::stimulus_95,The dominant emotional response is entrancement.
sub-03::stimulus_96,The dominant emotional response is anxiety.
sub-03::stimulus_97,The dominant emotional response is anxiety.
sub-03::stimulus_98,The dominant emotional response is adoration.
sub-03::stimulus_99,The dominant emotional response is amusement.
sub-03::stimulus_100,The dominant emotional response is nostalgia.
sub-03::stimulus_101,The dominant emotional response is amusement.
sub-03::stimulus_102,The dominant emotional response is amusement.
sub-03::stimulus_103,The dominant emotional response is confusion.
sub-03::stimulus_104,The dominant emotional response is entrancement.
sub-03::stimulus_105,The dominant emotional response is amusement.
sub-03::stimulus_106,The dominant emotional response is empathic_pain.
sub-03::stimulus_107,The dominant emotional response is interest.
sub-03::stimulus_108,The dominant emotional response is awkwardness.
sub-03::stimulus_109,The dominant emotional response is guilt.
sub-03::stimulus_110,The dominant emotional response is craving.
sub-03::stimulus_111,The dominant emotional response is sadness.
sub-03::stimulus_112,The dominant emotional response is surprise.
sub-03::stimulus_113,The dominant emotional response is adoration.
sub-03::stimulus_114,The dominant emotional response is amusement.
sub-03::stimulus_115,The dominant emotional response is amusement.
sub-03::stimulus_116,The dominant emotional response is sadness.
sub-03::stimulus_117,The dominant emotional response is boredom.
sub-03::stimulus_118,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_119,The dominant emotional response is empathic_pain.
sub-03::stimulus_120,The dominant emotional response is amusement.
sub-03::stimulus_121,The dominant emotional response is nostalgia.
sub-03::stimulus_122,The dominant emotional response is amusement.
sub-03::stimulus_123,The dominant emotional response is amusement.
sub-03::stimulus_124,The dominant emotional response is empathic_pain.
sub-03::stimulus_125,The dominant emotional response is sadness.
sub-03::stimulus_126,The dominant emotional response is nostalgia.
sub-03::stimulus_127,The dominant emotional response is entrancement.
sub-03::stimulus_128,The dominant emotional response is entrancement.
sub-03::stimulus_129,The dominant emotional response is guilt.
sub-03::stimulus_130,The dominant emotional response is surprise.
sub-03::stimulus_131,The dominant emotional response is amusement.
sub-03::stimulus_132,The dominant emotional response is entrancement.
sub-03::stimulus_133,The dominant emotional response is guilt.
sub-03::stimulus_134,The dominant emotional response is amusement.
sub-03::stimulus_135,The dominant emotional response is empathic_pain.
sub-03::stimulus_136,The dominant emotional response is awe.
sub-03::stimulus_137,The dominant emotional response is guilt.
sub-03::stimulus_138,The dominant emotional response is surprise.
sub-03::stimulus_139,The dominant emotional response is surprise.
sub-03::stimulus_140,The dominant emotional response is surprise.
sub-03::stimulus_141,The dominant emotional response is empathic_pain.
sub-03::stimulus_142,The dominant emotional response is pride.
sub-03::stimulus_143,The dominant emotional response is guilt.
sub-03::stimulus_144,The dominant emotional response is craving.
sub-03::stimulus_145,The dominant emotional response is guilt.
sub-03::stimulus_146,The dominant emotional response is awe.
sub-03::stimulus_147,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_148,The dominant emotional response is awe.
sub-03::stimulus_149,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_150,The dominant emotional response is adoration.
sub-03::stimulus_151,The dominant emotional response is amusement.
sub-03::stimulus_152,The dominant emotional response is craving.
sub-03::stimulus_153,The dominant emotional response is interest.
sub-03::stimulus_154,The dominant emotional response is sympathy.
sub-03::stimulus_155,The dominant emotional response is confusion.
sub-03::stimulus_156,The dominant emotional response is fear.
sub-03::stimulus_157,The dominant emotional response is joy.
sub-03::stimulus_158,The dominant emotional response is satisfaction.
sub-03::stimulus_159,The dominant emotional response is amusement.
sub-03::stimulus_160,The dominant emotional response is amusement.
sub-03::stimulus_161,The dominant emotional response is amusement.
sub-03::stimulus_162,The dominant emotional response is surprise.
sub-03::stimulus_163,The dominant emotional response is amusement.
sub-03::stimulus_164,The dominant emotional response is nostalgia.
sub-03::stimulus_165,The dominant emotional response is nostalgia.
sub-03::stimulus_166,The dominant emotional response is guilt.
sub-03::stimulus_167,The dominant emotional response is amusement.
sub-03::stimulus_168,The dominant emotional response is amusement.
sub-03::stimulus_169,The dominant emotional response is joy.
sub-03::stimulus_170,The dominant emotional response is sympathy.
sub-03::stimulus_171,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_172,The dominant emotional response is amusement.
sub-03::stimulus_173,The dominant emotional response is shame.
sub-03::stimulus_174,The dominant emotional response is amusement.
sub-03::stimulus_175,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_176,The dominant emotional response is pride.
sub-03::stimulus_177,The dominant emotional response is amusement.
sub-03::stimulus_178,The dominant emotional response is amusement.
sub-03::stimulus_179,The dominant emotional response is empathic_pain.
sub-03::stimulus_180,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_181,The dominant emotional response is satisfaction.
sub-03::stimulus_182,The dominant emotional response is amusement.
sub-03::stimulus_183,The dominant emotional response is amusement.
sub-03::stimulus_184,The dominant emotional response is adoration.
sub-03::stimulus_185,The dominant emotional response is awe.
sub-03::stimulus_186,The dominant emotional response is empathic_pain.
sub-03::stimulus_187,The dominant emotional response is empathic_pain.
sub-03::stimulus_188,The dominant emotional response is amusement.
sub-03::stimulus_189,The dominant emotional response is amusement.
sub-03::stimulus_190,The dominant emotional response is guilt.
sub-03::stimulus_191,The dominant emotional response is amusement.
sub-03::stimulus_192,The dominant emotional response is adoration.
sub-03::stimulus_193,The dominant emotional response is pride.
sub-03::stimulus_194,The dominant emotional response is amusement.
sub-03::stimulus_195,The dominant emotional response is interest.
sub-03::stimulus_196,The dominant emotional response is craving.
sub-03::stimulus_197,The dominant emotional response is empathic_pain.
sub-03::stimulus_198,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_199,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_200,The dominant emotional response is amusement.
sub-03::stimulus_201,The dominant emotional response is pride.
sub-03::stimulus_202,The dominant emotional response is amusement.
sub-03::stimulus_203,The dominant emotional response is boredom.
sub-03::stimulus_204,The dominant emotional response is sadness.
sub-03::stimulus_205,The dominant emotional response is joy.
sub-03::stimulus_206,The dominant emotional response is relief.
sub-03::stimulus_207,The dominant emotional response is nostalgia.
sub-03::stimulus_208,The dominant emotional response is satisfaction.
sub-03::stimulus_209,The dominant emotional response is amusement.
sub-03::stimulus_210,The dominant emotional response is amusement.
sub-03::stimulus_211,The dominant emotional response is entrancement.
sub-03::stimulus_212,The dominant emotional response is craving.
sub-03::stimulus_213,The dominant emotional response is interest.
sub-03::stimulus_214,The dominant emotional response is empathic_pain.
sub-03::stimulus_215,The dominant emotional response is amusement.
sub-03::stimulus_216,The dominant emotional response is empathic_pain.
sub-03::stimulus_217,The dominant emotional response is awe.
sub-03::stimulus_218,The dominant emotional response is empathic_pain.
sub-03::stimulus_219,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_220,The dominant emotional response is awe.
sub-03::stimulus_221,The dominant emotional response is amusement.
sub-03::stimulus_222,The dominant emotional response is amusement.
sub-03::stimulus_223,The dominant emotional response is empathic_pain.
sub-03::stimulus_224,The dominant emotional response is amusement.
sub-03::stimulus_225,The dominant emotional response is empathic_pain.
sub-03::stimulus_226,The dominant emotional response is satisfaction.
sub-03::stimulus_227,The dominant emotional response is amusement.
sub-03::stimulus_228,The dominant emotional response is awe.
sub-03::stimulus_229,The dominant emotional response is awe.
sub-03::stimulus_230,The dominant emotional response is awe.
sub-03::stimulus_231,The dominant emotional response is joy.
sub-03::stimulus_232,The dominant emotional response is amusement.
sub-03::stimulus_233,The dominant emotional response is envy.
sub-03::stimulus_234,The dominant emotional response is interest.
sub-03::stimulus_235,The dominant emotional response is empathic_pain.
sub-03::stimulus_236,The dominant emotional response is interest.
sub-03::stimulus_237,The dominant emotional response is amusement.
sub-03::stimulus_238,The dominant emotional response is interest.
sub-03::stimulus_239,The dominant emotional response is admiration.
sub-03::stimulus_240,The dominant emotional response is interest.
sub-03::stimulus_241,The dominant emotional response is amusement.
sub-03::stimulus_242,The dominant emotional response is surprise.
sub-03::stimulus_243,The dominant emotional response is empathic_pain.
sub-03::stimulus_244,The dominant emotional response is empathic_pain.
sub-03::stimulus_245,The dominant emotional response is amusement.
sub-03::stimulus_246,The dominant emotional response is joy.
sub-03::stimulus_247,The dominant emotional response is amusement.
sub-03::stimulus_248,The dominant emotional response is joy.
sub-03::stimulus_249,The dominant emotional response is guilt.
sub-03::stimulus_250,The dominant emotional response is joy.
sub-03::stimulus_251,The dominant emotional response is joy.
sub-03::stimulus_252,The dominant emotional response is entrancement.
sub-03::stimulus_253,The dominant emotional response is joy.
sub-03::stimulus_254,The dominant emotional response is amusement.
sub-03::stimulus_255,The dominant emotional response is adoration.
sub-03::stimulus_256,The dominant emotional response is amusement.
sub-03::stimulus_257,The dominant emotional response is amusement.
sub-03::stimulus_258,The dominant emotional response is amusement.
sub-03::stimulus_259,The dominant emotional response is interest.
sub-03::stimulus_260,The dominant emotional response is amusement.
sub-03::stimulus_261,The dominant emotional response is amusement.
sub-03::stimulus_262,The dominant emotional response is guilt.
sub-03::stimulus_263,The dominant emotional response is pride.
sub-03::stimulus_264,The dominant emotional response is admiration.
sub-03::stimulus_265,The dominant emotional response is amusement.
sub-03::stimulus_266,The dominant emotional response is empathic_pain.
sub-03::stimulus_267,The dominant emotional response is sadness.
sub-03::stimulus_268,The dominant emotional response is empathic_pain.
sub-03::stimulus_269,The dominant emotional response is guilt.
sub-03::stimulus_270,The dominant emotional response is amusement.
sub-03::stimulus_271,The dominant emotional response is empathic_pain.
sub-03::stimulus_272,The dominant emotional response is confusion.
sub-03::stimulus_273,The dominant emotional response is amusement.
sub-03::stimulus_274,The dominant emotional response is awe.
sub-03::stimulus_275,The dominant emotional response is fear.
sub-03::stimulus_276,The dominant emotional response is satisfaction.
sub-03::stimulus_277,The dominant emotional response is amusement.
sub-03::stimulus_278,The dominant emotional response is interest.
sub-03::stimulus_279,The dominant emotional response is guilt.
sub-03::stimulus_280,The dominant emotional response is awe.
sub-03::stimulus_281,The dominant emotional response is amusement.
sub-03::stimulus_282,The dominant emotional response is amusement.
sub-03::stimulus_283,The dominant emotional response is sadness.
sub-03::stimulus_284,The dominant emotional response is craving.
sub-03::stimulus_285,The dominant emotional response is awkwardness.
sub-03::stimulus_286,The dominant emotional response is awe.
sub-03::stimulus_287,The dominant emotional response is envy.
sub-03::stimulus_288,The dominant emotional response is empathic_pain.
sub-03::stimulus_289,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_290,The dominant emotional response is amusement.
sub-03::stimulus_291,The dominant emotional response is amusement.
sub-03::stimulus_292,The dominant emotional response is amusement.
sub-03::stimulus_293,The dominant emotional response is shame.
sub-03::stimulus_294,The dominant emotional response is amusement.
sub-03::stimulus_295,The dominant emotional response is sympathy.
sub-03::stimulus_296,The dominant emotional response is amusement.
sub-03::stimulus_297,The dominant emotional response is amusement.
sub-03::stimulus_298,The dominant emotional response is shame.
sub-03::stimulus_299,The dominant emotional response is satisfaction.
sub-03::stimulus_300,The dominant emotional response is nostalgia.
sub-03::stimulus_301,The dominant emotional response is pride.
sub-03::stimulus_302,The dominant emotional response is awe.
sub-03::stimulus_303,The dominant emotional response is boredom.
sub-03::stimulus_304,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_305,The dominant emotional response is amusement.
sub-03::stimulus_306,The dominant emotional response is empathic_pain.
sub-03::stimulus_307,The dominant emotional response is adoration.
sub-03::stimulus_308,The dominant emotional response is empathic_pain.
sub-03::stimulus_309,The dominant emotional response is surprise.
sub-03::stimulus_310,The dominant emotional response is boredom.
sub-03::stimulus_311,The dominant emotional response is craving.
sub-03::stimulus_312,The dominant emotional response is interest.
sub-03::stimulus_313,The dominant emotional response is entrancement.
sub-03::stimulus_314,The dominant emotional response is awe.
sub-03::stimulus_315,The dominant emotional response is pride.
sub-03::stimulus_316,The dominant emotional response is romance.
sub-03::stimulus_317,The dominant emotional response is envy.
sub-03::stimulus_318,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_319,The dominant emotional response is adoration.
sub-03::stimulus_320,The dominant emotional response is surprise.
sub-03::stimulus_321,The dominant emotional response is sympathy.
sub-03::stimulus_322,The dominant emotional response is adoration.
sub-03::stimulus_323,The dominant emotional response is amusement.
sub-03::stimulus_324,The dominant emotional response is anxiety.
sub-03::stimulus_325,The dominant emotional response is envy.
sub-03::stimulus_326,The dominant emotional response is amusement.
sub-03::stimulus_327,The dominant emotional response is sadness.
sub-03::stimulus_328,The dominant emotional response is amusement.
sub-03::stimulus_329,The dominant emotional response is anxiety.
sub-03::stimulus_330,The dominant emotional response is awe.
sub-03::stimulus_331,The dominant emotional response is nostalgia.
sub-03::stimulus_332,The dominant emotional response is confusion.
sub-03::stimulus_333,The dominant emotional response is satisfaction.
sub-03::stimulus_334,The dominant emotional response is guilt.
sub-03::stimulus_335,The dominant emotional response is empathic_pain.
sub-03::stimulus_336,The dominant emotional response is amusement.
sub-03::stimulus_337,The dominant emotional response is surprise.
sub-03::stimulus_338,The dominant emotional response is sympathy.
sub-03::stimulus_339,The dominant emotional response is calmness.
sub-03::stimulus_340,The dominant emotional response is amusement.
sub-03::stimulus_341,The dominant emotional response is joy.
sub-03::stimulus_342,The dominant emotional response is nostalgia.
sub-03::stimulus_343,The dominant emotional response is joy.
sub-03::stimulus_344,The dominant emotional response is adoration.
sub-03::stimulus_345,The dominant emotional response is empathic_pain.
sub-03::stimulus_346,The dominant emotional response is amusement.
sub-03::stimulus_347,The dominant emotional response is amusement.
sub-03::stimulus_348,The dominant emotional response is calmness.
sub-03::stimulus_349,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_350,The dominant emotional response is sadness.
sub-03::stimulus_351,The dominant emotional response is boredom.
sub-03::stimulus_352,The dominant emotional response is joy.
sub-03::stimulus_353,The dominant emotional response is sympathy.
sub-03::stimulus_354,The dominant emotional response is pride.
sub-03::stimulus_355,The dominant emotional response is empathic_pain.
sub-03::stimulus_356,The dominant emotional response is pride.
sub-03::stimulus_357,The dominant emotional response is awe.
sub-03::stimulus_358,The dominant emotional response is amusement.
sub-03::stimulus_359,The dominant emotional response is surprise.
sub-03::stimulus_360,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_361,The dominant emotional response is amusement.
sub-03::stimulus_362,The dominant emotional response is surprise.
sub-03::stimulus_363,The dominant emotional response is romance.
sub-03::stimulus_364,The dominant emotional response is guilt.
sub-03::stimulus_365,The dominant emotional response is craving.
sub-03::stimulus_366,The dominant emotional response is adoration.
sub-03::stimulus_367,The dominant emotional response is confusion.
sub-03::stimulus_368,The dominant emotional response is pride.
sub-03::stimulus_369,The dominant emotional response is sadness.
sub-03::stimulus_370,The dominant emotional response is anxiety.
sub-03::stimulus_371,The dominant emotional response is amusement.
sub-03::stimulus_372,The dominant emotional response is anxiety.
sub-03::stimulus_373,The dominant emotional response is surprise.
sub-03::stimulus_374,The dominant emotional response is guilt.
sub-03::stimulus_375,The dominant emotional response is anxiety.
sub-03::stimulus_376,The dominant emotional response is surprise.
sub-03::stimulus_377,The dominant emotional response is anxiety.
sub-03::stimulus_378,The dominant emotional response is pride.
sub-03::stimulus_379,The dominant emotional response is guilt.
sub-03::stimulus_380,The dominant emotional response is amusement.
sub-03::stimulus_381,The dominant emotional response is awe.
sub-03::stimulus_382,The dominant emotional response is confusion.
sub-03::stimulus_383,The dominant emotional response is empathic_pain.
sub-03::stimulus_384,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_385,The dominant emotional response is anxiety.
sub-03::stimulus_386,The dominant emotional response is awe.
sub-03::stimulus_387,The dominant emotional response is interest.
sub-03::stimulus_388,The dominant emotional response is amusement.
sub-03::stimulus_389,The dominant emotional response is guilt.
sub-03::stimulus_390,The dominant emotional response is joy.
sub-03::stimulus_391,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_392,The dominant emotional response is adoration.
sub-03::stimulus_393,The dominant emotional response is empathic_pain.
sub-03::stimulus_394,The dominant emotional response is joy.
sub-03::stimulus_395,The dominant emotional response is guilt.
sub-03::stimulus_396,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_397,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_398,The dominant emotional response is satisfaction.
sub-03::stimulus_399,The dominant emotional response is amusement.
sub-03::stimulus_400,The dominant emotional response is sadness.
sub-03::stimulus_401,The dominant emotional response is triumph.
sub-03::stimulus_402,The dominant emotional response is fear.
sub-03::stimulus_403,The dominant emotional response is amusement.
sub-03::stimulus_404,The dominant emotional response is joy.
sub-03::stimulus_405,The dominant emotional response is guilt.
sub-03::stimulus_406,The dominant emotional response is interest.
sub-03::stimulus_407,The dominant emotional response is amusement.
sub-03::stimulus_408,The dominant emotional response is guilt.
sub-03::stimulus_409,The dominant emotional response is awe.
sub-03::stimulus_410,The dominant emotional response is pride.
sub-03::stimulus_411,The dominant emotional response is adoration.
sub-03::stimulus_412,The dominant emotional response is amusement.
sub-03::stimulus_413,The dominant emotional response is adoration.
sub-03::stimulus_414,The dominant emotional response is empathic_pain.
sub-03::stimulus_415,The dominant emotional response is admiration.
sub-03::stimulus_416,The dominant emotional response is amusement.
sub-03::stimulus_417,The dominant emotional response is entrancement.
sub-03::stimulus_418,The dominant emotional response is awe.
sub-03::stimulus_419,The dominant emotional response is anxiety.
sub-03::stimulus_420,The dominant emotional response is amusement.
sub-03::stimulus_421,The dominant emotional response is pride.
sub-03::stimulus_422,The dominant emotional response is guilt.
sub-03::stimulus_423,The dominant emotional response is surprise.
sub-03::stimulus_424,The dominant emotional response is amusement.
sub-03::stimulus_425,The dominant emotional response is amusement.
sub-03::stimulus_426,The dominant emotional response is joy.
sub-03::stimulus_427,The dominant emotional response is surprise.
sub-03::stimulus_428,The dominant emotional response is joy.
sub-03::stimulus_429,The dominant emotional response is craving.
sub-03::stimulus_430,The dominant emotional response is amusement.
sub-03::stimulus_431,The dominant emotional response is amusement.
sub-03::stimulus_432,The dominant emotional response is amusement.
sub-03::stimulus_433,The dominant emotional response is sadness.
sub-03::stimulus_434,The dominant emotional response is empathic_pain.
sub-03::stimulus_435,The dominant emotional response is anxiety.
sub-03::stimulus_436,The dominant emotional response is anxiety.
sub-03::stimulus_437,The dominant emotional response is guilt.
sub-03::stimulus_438,The dominant emotional response is amusement.
sub-03::stimulus_439,The dominant emotional response is confusion.
sub-03::stimulus_440,The dominant emotional response is amusement.
sub-03::stimulus_441,The dominant emotional response is empathic_pain.
sub-03::stimulus_442,The dominant emotional response is amusement.
sub-03::stimulus_443,The dominant emotional response is guilt.
sub-03::stimulus_444,The dominant emotional response is empathic_pain.
sub-03::stimulus_445,The dominant emotional response is satisfaction.
sub-03::stimulus_446,The dominant emotional response is aesthetic_appreciation.
sub-03::stimulus_447,The dominant emotional response is amusement.
sub-03::stimulus_448,The dominant emotional response is guilt.
sub-03::stimulus_449,The dominant emotional response is envy.
sub-03::stimulus_450,The dominant emotional response is guilt.
sub-03::stimulus_451,The dominant emotional response is sympathy.
sub-03::stimulus_452,The dominant emotional response is amusement.
sub-03::stimulus_453,The dominant emotional response is confusion.
sub-03::stimulus_454,The dominant emotional response is nostalgia.
sub-03::stimulus_455,The dominant emotional response is sadness.
sub-03::stimulus_456,The dominant emotional response is sadness.
sub-03::stimulus_457,The dominant emotional response is amusement.
sub-03::stimulus_458,The dominant emotional response is craving.
sub-03::stimulus_459,The dominant emotional response is amusement.
sub-03::stimulus_460,The dominant emotional response is anxiety.
sub-03::stimulus_461,The dominant emotional response is interest.
sub-03::stimulus_462,The dominant emotional response is amusement.
sub-03::stimulus_463,The dominant emotional response is amusement.
sub-03::stimulus_464,The dominant emotional response is empathic_pain.
sub-03::stimulus_465,The dominant emotional response is surprise.
sub-03::stimulus_466,The dominant emotional response is joy.
sub-03::stimulus_467,The dominant emotional response is amusement.
sub-03::stimulus_468,The dominant emotional response is sympathy.
sub-03::stimulus_469,The dominant emotional response is amusement.
sub-03::stimulus_470,The dominant emotional response is awe.
sub-03::stimulus_471,The dominant emotional response is aesthetic_appreciation.
